,name,address,postalCode,latitude,longitude,categories
14461,Death Valley,4800 Kennywood Blvd,15122,40.38754,-79.864483,Theme Park Ride / Attraction
14462,Rangos 1,"Rangos Ballroom, UC", ,40.44283882406207,-79.94179423156568,College Auditorium
14463,The Smiling Moose,1306 E Carson St,15203,40.42882459995192,-79.98500877440402,Rock Club
14464,"Chatham Apartment, Tower C",Fifth Avenue,15232,40.449891188984836,-79.92737128064526,Residential Building (Apartment / Condo)
14465,Edgebrook Veterinary Clinic,rt 51,15226,40.401935,-80.00045,Veterinarian
14466,Allegheny Center, , ,40.451846938819735,-80.0062765777916,Neighborhood
14467,Bitter Ends Luncheonette,4613 Liberty Ave,15224,40.462444,-79.950384,Breakfast Spot
14468,Beth's, , ,40.496788,-80.049957,Professional & Other Places
14469,PNC Bank,618 N Homewood Ave,15208,40.45508,-79.89688,Bank
14470,The Car Wash,749 Bajo St,15227,40.409580713445926,-79.96324447802213,Car Wash
14471,Bentley Drive, , ,40.44035513125753,-79.97661133674266,Housing Development
14472,Interstate 279 South,I279, ,40.46706191692021,-80.00121831893921,Road
14473,St. Nicholas Croatian Catholic Church,24 Maryland Ave,15209,40.4769133504857,-79.96962499142613,Church
14474,Paul Lumber,4064-4164 Ewing St,15224,40.463342604404865,-79.95410991756981,Hardware Store
14475,RT 65, ,15233,40.457366926923115,-80.02976348012972,Road
14476,Squirrel Hill Flower Shop,1718 Murray Ave,15217,40.4373298,-79.92310502,Flower Shop
14477,Greentree And Mansfield,Greentree Commons,15220,40.422195980836484,-80.04676594951114,Road
14478,KFC - Kentucky Fried Chicken,5501 Penn Ave,15206,40.4583519045973,-79.9079636214803,Fried Chicken Joint
14479,Steves House,westmont ave, ,40.394916,-79.987927,Comedy Club
14480,Big Brothers Big Sisters Of Pittsburgh,5989 Penn Cir S,15206,40.45971109429275,-79.92573965979715,Non-Profit
14481,Stack'd,3716 Forbes Ave,15213,40.44141,-79.95701,Burger Joint
14482,Club Cycle,300 Mount Lebanon Blvd,15234,40.36894544202277,-80.03527668488086,Gym / Fitness Center
14483,Hogsmeade,218 N Craig St Apt 7,15213,40.45768520283038,-79.94977175943029,Residential Building (Apartment / Condo)
14484,Israel Room, ,15213,40.444812727245505,-79.95396786542484,College Classroom
14485,City Fresh Pasta, , ,40.450498,-80.006217,Food Court
14486,Brackenridge Gym, ,15213,40.44265312152445,-79.95569979312322,Gym
14487,Arlington Heights, , ,40.41745932314895,-79.96858163459062,City
14488,Duke And Dutches Pool Hall, ,15206,40.45978,-79.913,Dive Bar
14489,Buttermilk Hollow Car Wash,Buttermilk Hollow Rd,15207,40.362662355925764,-79.90755910547718,Car Wash
14490,Body Change,Wharton, ,40.43029,-79.971637,Gym
14491,The Terrible Tailgaers Tailgate, , ,40.44905471801758,-80.0009765625,Sports Club
14492,My Red Car, , ,40.422201,-80.045948,Road
14493,"Dr. Ronald A. Kunz, DMD", , ,40.411637,-80.046071,Dentist's Office
14494,Grunk Labs,3034 Pulawski Way,15219,40.45694532,-79.96893581,College Lab
14495,St Mary Help of Christians, ,15136,40.465698842177886,-80.06259189233558,Church
14496,Fairview volunteer fire dept,44 East Forest Ave,15202,40.49748398553039,-80.04724502563477,Fire Station
14497,Pittsburgh Green House, , ,40.46341909116227,-79.92188002251794,Non-Profit
14498,watching Army/Navy game, , ,40.390193,-79.970813,Campground
14499,Western at Galveston, ,15233,40.452012,-80.016622,Bus Station
14500,Chapel Ridge Pizzeria,164 Freeport Rd,15238,40.49131655,-79.86710253,Pizza Place
14501,Crafton Park,49-53 Afton Ave,15205,40.43862682148399,-80.07371387178802,Baseball Field
14502,Friend's Bar,5840 Forward Ave,15217,40.429417734682076,-79.92241564502645,Gay Bar
14503,The Thunder Dome,5812 Howe St,15232,40.45254671456068,-79.92747750373917,College Residence Hall
14504,Starbucks,910 Freeport Rd,15238,40.488323640067534,-79.89365167489736,Coffee Shop
14505,Citizens Bank,2801 E Carson St,15203,40.42631189548428,-79.9655080085983,Bank
14506,Trautman Field, , ,40.38644,-79.906863,Baseball Field
14507,Boom Boom Room, ,15233,40.452138,-80.017337,Residential Building (Apartment / Condo)
14508,Rachel's Apartment,3035 Brereton St,15219,40.45707,-79.968573,Residential Building (Apartment / Condo)
14509,Chatham Bookstore,Woodland Road,15232-9987,40.44720706380146,-79.92454036555553,College Bookstore
14510,Pennant T Stop,Platt Ave, ,40.41147016139192,-80.0147956609726,Light Rail Station
14511,Murray Avenue, ,15217,40.43806325797746,-79.9229621887207,Road
14512,Roof Top Rehab Party, ,15233,40.45337,-80.014714,Bar
14513,Moses Carper Trail, , ,40.47994613647461,-80.01728820800781,Trail
14514,U.P.M.C Hillman Cancer Center Pharmacy, , ,40.45468013560751,-79.94267398096157,Pharmacy
14515,Ri Van Tran Tailor Shop,"101 Alfred St, Mt Lebanon, PA 15228",15228,40.38075442783574,-80.04394971973566,Miscellaneous Shop
14516,Sterling Yoga and Wellness,2889 Glenmore Ave,15216,40.395733,-80.03447771072388,Yoga Studio
14517,EQT Plaza,625 Liberty Ave,15222,40.442316594015985,-80.0006866065169,Office
14518,Green Field Gallery, ,15207,40.4273793769503,-79.94120408415478,Art Gallery
14519,Citizens Bank,4 W Main St,15106,40.406476,-80.088687,Bank
14520,bus stop, ,15215,40.495304107666016,-79.93721771240234,Bus Line
14521,o:ne:ka', , ,40.440982818603516,-80.00724792480469,Outdoor Sculpture
14522,revs mancave, , ,40.49411392211914,-79.95745086669922,Pub
14523,Sam's Little Room, , ,40.457345,-79.92594,Residential Building (Apartment / Condo)
14524,Pizza Hut,475 Mount Lebanon Blvd,15234,40.369654,-80.03127,Pizza Place
14525,Little Giant Federal Credit Union,600 Chartiers Ave,15136,40.465315733333334,-80.05991295,Credit Union
14526,Ninth St Bridge, , ,40.44704203332989,-79.99985506378943,Bridge
14527,Supercuts,1154 Freeport Rd,15238,40.488053288486576,-79.8788247344769,Salon / Barbershop
14528,A&M Market (Mikes),Coal Street,15221,40.435946153241524,-79.88274887407195,Deli / Bodega
14529,Hellhole Windoware, , ,40.43637924438219,-80.03454062459981,Furniture / Home Store
14530,West Penn Dental Center,312 2nd Ave,15106,40.38149,-79.87679,Dentist's Office
14531,Miss Saigon88 Cafe,256 N Craig St,15213,40.451316764974734,-79.95144366956217,Asian Restaurant
14532,Homewood coliseum, ,15208,40.456565781436915,-79.89375524664385,Music Venue
14533,Jeff's Notary, , ,40.46539349332076,-79.95672691383211,Office
14534,The Coffee Hauss, ,15216,40.38655636302025,-80.04771245009835,Coffee Shop
14535,The Roche Motel, , ,40.436744,-79.896261,Residential Building (Apartment / Condo)
14536,"Carnegie Library Of Pittsburgh, Brookline Branch", , ,40.3934508562088,-80.01978993415833,Library
14537,CCAC Library Building,808 Ridge Ave,15212,40.44951055311669,-80.01080319249436,College Library
14538,Castle Shannon Fire Hall,3600 Library Rd,15234,40.36599858893707,-80.01662135218052,Event Space
14539,FedEx Office Print & Ship Center,962 Greentree Rd,15220,40.419361,-80.04649,Shipping Store
14540,Spring Hill Suites Hotel, ,15203,40.42237048470992,-79.95738251647924,Fraternity House
14541,Quantum (Mnemonic), , ,40.467848798005434,-79.92209317880635,Theater
14542,Alpha Aromatics,294 Alpha Dr,15238,40.49431824971864,-79.86655667032797,Office
14543,Union Street, , ,40.383368723606644,-79.91156045204067,Road
14544,Moiks,104 Brownsville Rd,15210,40.417497619054274,-79.98640984856449,Bar
14545,St. Margarets waiting room, ,15215,40.4874123646051,-79.89363496586596,Hospital
14546,de Fer Coffee,2002 Smallman St,15222,40.451642,-79.984437,Coffee Shop
14547,Volcano,4800 Kennywood Blvd,15122,40.387538253727,-79.86518371413848,Theme Park Ride / Attraction
14548,Dean Institute of Technology Inc,1501 W Liberty Ave,15226,40.410662,-80.014979,School
14549,Lawrenceville Farmer's Market,5137 Butler St,15201,40.480770462505184,-79.95543754760226,Farmers Market
14550,Irene's Tailoring,1833 Murray Ave,15217,40.436413,-79.922894,Arts & Crafts Store
14551,Eden Park Skate Rink, ,15132,40.37288176740704,-79.91283953253235,General Entertainment
14552,Skyview Personal Care Home,2170 Rhine St,15212,40.468419,-79.99357006666666,Medical Center
14553,Spirit Ready Ride Motorcycle Shop,Lincoln Ave,15209,40.479670605746925,-79.97011662121112,Automotive Shop
14554,Starbucks,4022 Fifth Ave,15213,40.44370925216634,-79.95568921306253,Coffee Shop
14555,Emilia Romagna,108 19th St,15222,40.45092881505266,-79.98491338016822,Italian Restaurant
14556,B-RY's Not Quite Downtown Parking,E Carson St,15219,40.43042726,-80.00006253,Parking
14557,embury, , ,40.466749,-79.964256,Speakeasy
14558,Campus School Of Carlow University, , ,40.440012,-79.964371,School
14559,City Of Pittsburgh - Department Of Law,"313 City County Building, 414 Grant Street",15219,40.4391094123185,-79.99251014882847,Government Building
14560,Pastrami, ,15222,40.45085,-79.98555,American Restaurant
14561,Hanini Market, , ,40.476362815523736,-80.03110087389207,Convenience Store
14562,D&M Nails,2711 Murray Ave,15217,40.42877303994931,-79.92456356770656,Nail Salon
14563,Commonwealth Press,691 Washington Rd,15228,40.38093844315942,-80.04450096572087,Men's Store
14564,Route 28 - Millvale Exit,Route 28, ,40.47355506083534,-79.97189739034349,Road
14565,South Aiken Ave., ,15232,40.455488801156086,-79.93831339719387,Road
14566,Pickles,424 E Ohio St,15212,40.45341685170208,-80.00136219640821,Italian Restaurant
14567,Unashamed Tour In Pittsburgh, , ,40.448071063461676,-80.00716113693146,Rock Club
14568,Fort Gurney, , ,40.456232,-80.063335,National Park
14569,Hazelwood Church of the Good Shepherd,2 Johnston Rd,15207,40.40607446206032,-79.9417669100142,Church
14570,Canterbury Place,310 Fisk St,15201,40.46612427147288,-79.95802804644563,Hospital
14571,WPU Lawn & Porch,Bigelow Blvd,15213,40.44374725462081,-79.95468905084714,College Quad
14572,"Edgewood Police Detail, Traffic Post",South Braddock Avenue,15218,40.431457821765385,-79.89294061452097,Police Station
14573,John McGrane Field,46th St, ,40.47219048148616,-79.9570984226031,Baseball Field
14574,UPMC Mercy Same Day Surgery,Locust Street, ,40.436837,-79.986004,Hospital
14575,Spots & Stripes, , ,40.38004133960531,-80.04515590688337,Kids Store
14576,Escape Room Pittsburgh,569 Greenfield Ave,15207,40.42618011396129,-79.93998440577091,General Entertainment
14577,EQT North Shore, ,15212,40.44597009026794,-80.00788188216572,Building
14578,North Side Carpet Cleaning Company,1001 Constance St,15212,40.4571957,-79.9945941,Furniture / Home Store
14579,Men's Wearhouse & Tux,6521 Robinson Center Dr,15205,40.4437462,-80.0669203,Men's Store
14580,new hope baptist church,445 6th St,15104,40.40458301931873,-79.86723482301724,Church
14581,cube of sadness, ,15204,40.45149064365363,-80.04591999864375,Office
14582,A retirement home For PornStars...,We Might Be Old,15220,40.38927849389035,-80.07484136528255,Lounge
14583,Key Bank,2001 Murray Ave,15217,40.43452643311054,-79.92278214455187,Bank
14584,McKinley Park,Bausman St,15210,40.41233340098902,-80.00005710844658,Park
14585,St.James Catholic Church,326 S Main St,15220,40.44192909648029,-80.03247099875843,Church
14586,Thunder Dome, , ,40.469974517822266,-80.0757827758789,Other Great Outdoors
14587,Shell,4501 Ohio River Blvd,15202,40.49126665182666,-80.06124183667811,Gas Station
14588,Northside Chamber of Commerce,809 Middle St,15212,40.456095,-79.993963,Office
14589,Family dollar, ,15122,40.38329843333333,-79.86626,Miscellaneous Shop
14590,Melwood Screening Room,477 Melwood Ave,15213,40.454627445555154,-79.95365644260642,Indie Movie Theater
14591,UPMC Internal Medicine,Lyyton Ave, ,40.44615945976789,-79.95500593338853,Doctor's Office
14592,"Our Lady, Queen of Peace Worship Site",907 Middle St,15212,40.45575746891562,-79.99986052444642,Church
14593,upmc center for rehab services 1425 forbes ave, ,15219,40.437684,-79.985292,Rehab Center
14594,Cole Slopes,Coleman St,15207,40.42739708075731,-79.94140626473468,Shoe Store
14595,Ciber Global Solutions Center,4 Smithfield St,15222,40.43629145802196,-80.00075880038013,Office
14596,St. Mary Mausoleum,46th St,15201,40.4704640454734,-79.95441587525134,Cemetery
14597,UPMC St Margaret Suite 103,100 Delafield Rd,15215,40.49126717279068,-79.89516579984448,Doctor's Office
14598,Waffallonia,1707 Murray Ave,15217,40.437782502934674,-79.92297849406611,Breakfast Spot
14599,Mikeys Den 2013, , ,40.42067957051678,-79.98565069445324,Lounge
14600,Chatham University Falk Hall,Woodland Rd.,15237,40.449879581665115,-79.92737137167815,College Classroom
14601,Giant Eagle Supermarket,420 E Waterfront Dr,15120,40.41133241050013,-79.90879813924097,Supermarket
14602,The Unit Yay, ,15227,40.376371,-79.977368,Professional & Other Places
14603,Crane Avenue, ,15220,40.417168763959914,-80.0360517805975,Road
14604,Carnegie EMS (Station 715),200 2nd street,15106,40.40485089981887,-80.09038496908839,Fire Station
14605,Embellishments,5142 Butler St,15201,40.47935,-79.955507,Antique Shop
14606,Thrive On Health,730 Brookline Blvd,15226,40.394304,-80.020652,Health & Beauty Service
14607,Kirby Sweeper, , ,40.36704,-79.983984,Non-Profit
14608,typehaus, ,15213,40.4422681274575,-79.94185657865052,Nightclub
14609,UPMC Mercy Hospital CT Scan,1400 Locust St,15219,40.436817,-79.985662,Doctor's Office
14610,Cooper Pavilion @ Hillman Cancer Center, ,15224,40.455275803523,-79.94274223047294,Hospital
14611,Butler and 50th Bus Stop, , ,40.484398,-79.958088,Bus Stop
14612,One Chatham Center,112 Washington Pl,15219,40.439211383145434,-79.9919802726138,Building
14613,Master's Hardware,Roslyn Street,15218,40.4287887,-79.893403,Hardware Store
14614,K&M Bar,Mt. Oliver Street,15210,40.42156598357929,-79.98680307686901,Bar
14615,Unocal 76 Station, , ,40.429854,-80.006232,Dog Run
14616,Frick Fountain, ,15213,40.4420042317782,-79.95193932237994,Plaza
14617,Polish Hill Skatepark, , ,40.45613318505123,-79.97018217163973,Skate Park
14618,Butler St And 44th, ,15201,40.47006148608647,-79.95780944824219,Road
14619,Doman Auto Sales,1308 Edgebrook Ave,15226,40.40209798193541,-80.00145502618643,Auto Dealership
14620,East Liberty Liquor Store,6320 Shakespeare St,15206,40.458888,-79.920862,Liquor Store
14621,Pizza Stop,1315 Mifflin Rd,15207,40.3697213965274,-79.9125662263018,Pizza Place
14622,Allegheny General Hospital  Trauma Icu, ,15212,40.45751759900099,-80.00620559426048,Hospital Ward
14623,The BasemenT,"Plainview Ave, Pittsburgh, PA 15226",15226,40.40334343934073,-80.01681425858693,Residential Building (Apartment / Condo)
14624,Nova Dental Associates,4600 Liberty Ave,15224,40.4624056,-79.9508869,Dentist's Office
14625,Fobes Ave and Braddock Ave, , ,40.439456734506706,-79.89770255172135,Intersection
14626,BP,4006 Liberty Ave,15224,40.46269714614137,-79.95690574808143,Gas Station
14627,Andy's Sushi Bar,1711 Penn Ave,15222,40.45003634268164,-79.98578858671345,Sushi Restaurant
14628,craft beer school, ,15222,40.443465856121136,-80.00078337320238,General Entertainment
14629,Solano & Kokales Internal Medicine Associates, ,15213,40.450192209656414,-80.07538150248322,Doctor's Office
14630,Mr. Smalls Theatre,400 Lincoln Ave,15209,40.48087923587418,-79.97228859074029,Rock Club
14631,Zhang's Relaxation,5880 Ellsworth Ave,15232,40.45770948954267,-79.92793018025162,Spa
14632,Iusedtolikehimclub, ,15201,40.462215423583984,-79.96448516845703,Comedy Club
14633,Mama LaLa's, ,15223,40.49422350373884,-79.95771655895729,Italian Restaurant
14634,Typhoon Warehouse, , ,40.448972,-79.894412,Building
14635,JACKSON'S DINER,Carmella drive,15227,40.429051,-80.063879,Diner
14636,Dr. Mauther, , ,40.471823,-80.090623,Doctor's Office
14637,Fireside Inn,4214 Steubenville Pike,15205,40.440034,-80.088996,Bar
14638,the house that johnny built, ,15223,40.49418747203181,-79.9578195821763,Karaoke Bar
14639,The Bridge from America to Africa, ,15120,40.41646079327655,-79.92573315231581,Road
14640,Pinsker's,Murray Avenue,15217,40.43400817962921,-79.92312615962877,Gift Shop
14641,Shadeland Beer Distributors,100 Brighton Rd,15202,40.4949,-80.046165,Wine Bar
14642,Parking Lot @ Brighton & W. Ohio,801-899 Brighton Rd,15212,40.452013,-80.01421849,Parking
14643,Pittsburgh Community Television,1300 Western Ave,15233,40.447952850894836,-80.02007904216916,TV Station
14644,Zeke's Coffee,6015 Penn Ave,15206,40.46124424453137,-79.92432869854208,Coffee Shop
14645,Dr Edward Ross,1821 Murray Ave,15217,40.43615232410327,-79.92339396748389,Doctor's Office
14646,general auto, , ,40.40200225875988,-79.90719831936077,Automotive Shop
14647,US Post Office,1800 Murray Ave,15217,40.436660343584656,-79.92300289041339,Post Office
14648,218 Tower A,3990 5th Ave,15213,40.44268075099019,-79.95614233065437,College Residence Hall
14649,Thriftique, , ,40.479868,-79.95723,Thrift / Vintage Store
14650,Farmer's Market - North Side,Allegheny Commons, ,40.45446851691249,-80.00256897579426,Flea Market
14651,Mr. Rogers Memorial - Pittsburgh North Shore, , ,40.44484146966939,-80.01382151824653,Scenic Lookout
14652,Kelly's Home, ,15205,40.449023,-80.074773,Nightclub
14653,Enigma,130 7th St., ,40.44365842999402,-80.00054856646369,Cocktail Bar
14654,Enterprise Rent-A-Car,2590 Library Rd,15234,40.3811562454003,-79.99955803155899,Rental Car Location
14655,The Swag Mobile, ,15226,40.398337883554085,-80.01775776686125,Road
14656,Pittsburgh Center for Complementary Health and Healing,1124 S Braddock Ave B,15218,40.4321469,-79.8937905,Massage Studio
14657,Bob's Diner,1230 Grove Rd,15234,40.36610943698219,-80.01385186569026,American Restaurant
14658,District 3, , ,40.4492278082,-79.98711984282284,Bar
14659,Fortune 500,421 McKee Pl,15213,40.436114,-79.954905,Concert Hall
14660,Splurge,1112 Freeport Rd,15238,40.48761138119497,-79.88219261169434,Design Studio
14661,EQT Plaza Fitness Center,625 Liberty Ave,15222,40.44278957546477,-80.00063593648704,Gym
14662,Carlton Club, , ,40.468057,-79.956866,Bar
14663,Deutschtown Square,504 Cedar Ave,15212,40.455453218056235,-80.00258535729965,Other Great Outdoors
14664,knights hair salon, , ,40.40755963746241,-79.90806201698292,Salon / Barbershop
14665,Auto Image,1301 Banksville Rd,15216,40.415991826156834,-80.02994362008366,Automotive Shop
14666,Duquesne Law Room 203,900, ,40.43689457000001,-79.99145447999999,College Classroom
14667,Peebles St & Board Way,Peebles St,15221,40.441913,-79.894135,Road
14668,Sunco, , ,40.44954661628199,-79.97206672539217,Gas Station
14669,The Yoga Whole,360 Broadmoor Avenue,15228,40.376857264811456,-80.03209590911865,Yoga Studio
14670,The Gardens at Market Square,260 Forbes, ,40.440544,-80.001435,Conference Room
14671,Allegheny Traditional Academy Auditorium,810 Arch St,15212,40.45326310853198,-80.00819857136293,School
14672,Kids Corner, ,15223,40.49424609391221,-79.95771031595712,Arts & Crafts Store
14673,Cabaret Italian Winesday, , ,40.493786,-79.925451,Theater
14674,225 engine bumper,2797 Robinson Blvd,15235,40.46049118041992,-79.86640930175781,Building
14675,UPMC St. Margaret,815 Freeport Rd,15215,40.48977368735862,-79.89576995372772,Hospital
14676,"The Carlyle, Quantum Theatre", , ,40.43942679929258,-80.00138949929445,Indie Theater
14677,Vestis,5124 Butler St,15201,40.47896903274821,-79.95512965583703,Men's Store
14678,Brierly Lane, , ,40.37646421333491,-79.89474482315879,Road
14679,PAT 65 - Squirrel Hill, ,15217,40.43522235245166,-79.98659553992958,Bus Line
14680,Don't Worry About It, , ,40.439731,-80.050622,Field
14681,wishing to not be sick, ,15226,40.398353576660156,-80.01766967773438,Hospital
14682,Labad's,1727 Penn Ave.,15222,40.45020568092583,-79.98538833663208,Middle Eastern Restaurant
14683,Lake Carnegie,Highland Park,15206,40.480272583372,-79.9110083645279,Lake
14684,cogo's,"Island Ave, McKees Rocks, PA 15136",15136,40.47322296313937,-80.06258643561316,Gas Station
14685,Three Rivers Heritage Trail Northside, , ,40.47077402853653,-79.97304449230637,Other Great Outdoors
14686,"HduTech, LLC",3401 Provost Rd,15227,40.3797668710293,-79.9938154220581,Building
14687,falls city pub,"112 Garrett St, Ohiopyle, PA 15470", ,40.451979,-79.924274,American Restaurant
14688,Thaw Hall,University of Pittsburgh,15213,40.44499962555935,-79.95749496009846,College Academic Building
14689,Donahue Pavilion, ,15213,40.4491286981637,-79.9503563852376,High School
14690,Route 28 - Blawnox Exit, , ,40.48997052623134,-79.86723193096437,Road
14691,JKS Financial,1701 McFarland Rd,15216,40.395356646261455,-80.04632933074099,Office
14692,Brighton Cafe,3801 Brighton Rd,15212,40.484587242488274,-80.03628649131305,Café
14693,Penthera,3001-3047 Penn Ave,15201,40.45933663845062,-79.97203052043915,Tech Startup
14694,South Hills Country Club,4305 Brownsville Rd,15236,40.362301049115864,-79.9849734578621,Golf Course
14695,Clearview Commons,Washington Rd,15228,40.38067405401223,-80.04446625709534,Plaza
14696,Vacation For 2 Weeks,"Plainview Ave, Pittsburgh, PA 15226",15226,40.403261799999996,-80.01692775000001,Resort
14697,Dr. Sheldon Cooper's Spot, ,15204,40.451568147660886,-80.04602369629147,Coworking Space
14698,Mooneys, , ,40.385287,-79.978397,Bar
14699,Dr SNITZER,748 N Negley Ave,15206,40.47130584716797,-79.92617797851562,Doctor's Office
14700,Ricoh Americas Corporation - Pittsburgh,601,15222,40.422085,-80.05949,Office
14701,Pittsburgh P&DC,1001 California Ave., ,40.458665134445376,-80.02122233006912,Post Office
14702,Zipcar Third Ave/Market St,216 3rd Avenue,15222,40.440791845321655,-80.00535428524017,Rental Car Location
14703,The Copacetic Comics Company,3138 Dobson St,15219,40.45751929371032,-79.9659212913159,Bookstore
14704,Wise Guys Pizza,Woods Run Avenue,15212,40.47638666896951,-80.03130197525024,Pizza Place
14705,Grasso Roberto,4709 Liberty Ave,15224,40.4619437456131,-79.949586,Sandwich Place
14706,Linde,1000 Washington Ave,15104,40.39713311711883,-79.86591679566665,Factory
14707,Dans drunkfest, , ,40.419893088424395,-80.04543971318168,Bar
14708,Lunch, ,15216,40.414132335858625,-80.04493213587676,Cafeteria
14709,Carrick Verizon C.O., , ,40.38924283289744,-79.98580361811587,Office
14710,My Brother's Apt, , ,40.46942901611328,-79.9278564453125,Residential Building (Apartment / Condo)
14711,UPMC Diabetes Center - UPMC St. Margaret,815 Freeport Rd,15215,40.48787249356225,-79.89701986312866,Doctor's Office
14712,PMC'S Barber Shop, ,15210,40.41493,-79.98723,Salon / Barbershop
14713,Secton 537 Row W Seat  20, , ,40.44647589957158,-80.01407895239743,Football Stadium
14714,Relish,330 Pearl St,15224,40.461474,-79.950956,Donut Shop
14715,Pittsburgh Sauce Palace,Oakland,15213,40.43808061021926,-79.95410445403006,Resort
14716,Lincoln And Kendall Bus Stop, , ,40.48931221737689,-80.04729130404758,Bus Line
14717,Davis Playground,5676 Hobart St,15217,40.43251409694514,-79.9260173480871,Playground
14718,UPMC Headache Center,University Center - Oakland,15213,40.44624310802031,-79.95508788568283,Doctor's Office
14719,The Children's Home of Pittsburgh Finance Suite,5324 Penn Ave,15224,40.464220189142985,-79.93726381030956,Office
14720,Goodtimes, ,15106,40.392819,-80.077272,Resort
14721,Cat Lady Yoga Studio, , ,40.43783187866211,-79.95513916015625,Yoga Studio
14722,Presston,200-298 Nichol Ave,15136,40.467324828734306,-80.06295203525468,Rest Area
14723,11 Stanwix Parking Garage,11 Stanwix St,15222,40.439346831131154,-80.00553943829718,Parking
14724,Valley Sales and Service Keys and locks,1007 Penn Avenue,15221,40.44169,-79.879179,Hardware Store
14725,Duquesne University Old Main,600 Forbes Ave,15219,40.43586440534484,-79.99315037899913,College Administrative Building
14726,tan 360,822 S Aiken Ave,15232,40.450514008189096,-79.93550255185481,Tanning Salon
14727,The Panda House,151 Pius St,15203,40.42427320088963,-79.97931840161492,Scenic Lookout
14728,Merson Courtyard,Jared L Cohon University Center,15213,40.4429521422441,-79.9424074222827,Plaza
14729,MOPD Hotspot,1953 Arlington Ave,15210,40.418052,-79.978795,Well
14730,Son Of A Mitch, ,15204,40.451538815099276,-80.07540332613748,Hot Spring
14731,Burgh Bites Lunch Cart, ,15232,40.44277882407106,-79.96205354286072,Food Truck
14732,Carriage House - Chatham University,1 Woodland Rd,15232,40.44702870674379,-79.92450714111328,Student Center
14733,Coffee and Cream,Greenfield Avenue,15207,40.427318824880906,-79.94139533606663,Coffee Shop
14734,Bar Frenchman,5925 Baum Blvd,15206,40.460249,-79.92696,French Restaurant
14735,Deeplocal Studio,6101 Penn Ave Ste 602,15206,40.461012703167846,-79.92337757110812,Tech Startup
14736,Pittsburgh Fitness Cult, ,15217,40.445391,-79.926855,Gym
14737,Jadie's House,Winton Street, ,40.42331,-79.99909400939941,Cocktail Bar
14738,Tartan Express, , ,40.44290117701782,-79.94126965628595,Food Truck
14739,CFA Recording Room, ,15213,40.44195773039828,-79.94248819611194,College Classroom
14740,Trey's Laundry Mat,200 Boggs Ave,15211,40.426337581924436,-80.0077396302479,Building
14741,Reserve Park Landfill, , ,40.49083530374167,-79.98805921094416,Professional & Other Places
14742,Trim, , ,40.460564,-79.925408,Men's Store
14743,UPMC Mercy - Parking Garage,1400 Locust St,15219,40.43714051642714,-79.98610138893127,Parking
14744,VA Home Office, ,15226,40.39270577489185,-80.00610139492935,Office
14745,Pastries by Candace,5701 Bryant St,15206,40.476397,-79.921572,Bakery
14746,Olive & Marlowe,5975 Broad St,15206,40.46273522035053,-79.92461822154073,Gourmet Shop
14747,Creedmoor at Oakridge, , ,40.390633367888945,-80.0139386303063,Road
14748,highest elevation point in pittsburgh, ,15226,40.39339717788396,-80.00684990418672,General Travel
14749,CTL Studio, , ,40.452392578125,-79.94257354736328,Residential Building (Apartment / Condo)
14750,McCormick & Schmick's,301 5th Ave,15222,40.441255276573486,-80.00001483601628,Seafood Restaurant
14751,The Asylum Of INSANITY,3001 Marshall Rd,15214,40.47705559674632,-80.01656857592478,Gym / Fitness Center
14752,Mt. Lebanon Municipal Building,710 Washington Rd,15228,40.37979956252013,-80.04488468170166,City Hall
14753,Pittsburgh Fire Station #22,1945 Arlington Ave,15210,40.433552392374374,-79.96351216304639,Fire Station
14754,Hospital Corner Mini Mart,4201 Penn Ave,15224,40.465972879777986,-79.95450622557611,Convenience Store
14755,25th and smallman, ,15222,40.45402968938597,-79.97874700374884,Building
14756,Zipcar Locust St/McAnulty St,1000 Locust St,15219,40.436896020261415,-79.9923517758031,Rental Car Location
14757,Club 1740,1740 Eckert St,15212,40.44844890646199,-79.99922162344293,Nightclub
14758,3 Rivers Financial Solutions Inc.,711 Broadway Ave,15136,40.4742594,-80.061959,Professional & Other Places
14759,The Cougar Den,Ridge Ave,15233,40.450667038859336,-80.01447205559498,Student Center
14760,Beverly Court, ,15216,40.39309491134809,-80.04656947133712,Coworking Space
14761,CCAC,808 Ridge Ave,15212,40.45073538257967,-80.01359939575194,Community College
14762,Stinky's Bar and Grill,4901 Hatfield St,15201,40.477588526550036,-79.95769291958531,Bar
14763,William Pitt Union 9th Floor Lounge, , ,40.443725,-79.954931,Student Center
14764,Water Heater Distributors,3219 Liberty Ave,15201,40.46142579588434,-79.96881652753221,Hardware Store
14765,Nails Today,East Ohio Street,15212,40.45333062218197,-80.0014331838946,Nail Salon
14766,Visual Developer Pod, , ,40.439321218645425,-80.00606362702432,Coworking Space
14767,Water Feature in Southside Works, ,15203,40.4278179,-79.96558479999999,Playground
14768,JB Yard, ,15202,40.496233,-80.049288,Garden
14769,Dog Walk Sheraton, , ,40.43524361199437,-80.00663695482436,River
14770,Fineview, , ,40.461401368265,-80.00558858112466,Neighborhood
14771,Shakespeare Statue,Forbes Ave, ,40.443662,-79.951149,College Theater
14772,Harmarville Surgical Center, , ,40.484928131103516,-80.05854034423828,Hospital
14773,Fifth Ave & Halket St,3362 5th Ave,15213,40.438935,-79.962103,Bus Line
