,name,address,postalCode,latitude,longitude,categories
15346,James Allan Motors,8-13 Windsor Street Lane,EH7 5JZ,55.95933979273318,-3.181168413722839,Automotive Shop
15347,Thorntons Solicitors,13 Melville Street,EH3 7PE,55.950688,-3.211902,Office
15348,Butterflies Nursery,11 - 19 Stoneybank Terrace,EH21 6LY,55.93664288520813,-3.063624501228332,School
15349,Saica packaging, , ,55.940296953602385,-3.31586028753966,Factory
15350,Townsend Dental Practice, , ,55.97490310668945,-3.181673526763916,Dentist's Office
15351,Madeleine Patisserie,1-59 Raeburn Pl,EH 4 1,55.95897451645731,-3.211317558925822,Café
15352,Court,Trinity Court, ,55.97306576431918,-3.211355209350586,Garden
15353,SK2542 EDI-ARN, , ,55.948534,-3.358281,Plane
15354,Ceilidh Under The Castle, ,EH2,55.950184,-3.203928,Event Service
15355,Subway,Portobello High Str,EH15 1AH,55.95355624366017,-3.115708370105688,Sandwich Place
15356,Lyceum Theatre Quick Change Room,7-15 Cornwall St,EH 1 2,55.947062599999995,-3.20395982,Theater
15357,Sanne's stekje @ Schotland, , ,55.981806,-3.223852,Residential Building (Apartment / Condo)
15358,Beauty At Brandon Terrace,19 Brandon Terrace,EH3 5DZ,55.96068287511748,-3.200821968676307,Nail Salon
15359,St Vincent's Chapel, , ,55.9578597,-3.2034354,Music Venue
15360,WHSmith,Gyle Shopping Centre,EH12 9JT,55.93839566903463,-3.314119433462844,Bookstore
15361,SKYbar,"The Point Hotel, Bread St", ,55.94572845765328,-3.204036824231883,Cocktail Bar
15362,Rag & Bone,103 Dundas St, ,55.95923,-3.1999362,Salon / Barbershop
15363,Eating Plus, , ,55.955505,-3.167013,Chinese Restaurant
15364,Bodrum fine foods,25/28 Argyle place, ,55.937940796349885,-3.194751084393647,Food & Drink Shop
15365,Domino's Pizza,17/17a Raeburn Place,EH4 1HU,55.958786403463144,-3.210711479187011,Pizza Place
15366,Parkgrove, , ,55.95982377491176,-3.284484939787933,Neighborhood
15367,Grange Clocks,7 Summerhall, ,55.93904400187111,-3.1819039801016142,Antique Shop
15368,Screwfix,Unit 14 Bankhead Industrial Estate,EH11 4BP,55.927414186472284,-3.296962803618687,Hardware Store
15369,Glenalmond Guest House,25 Mayfield Gardens,EH9 2BX,55.93237525,-3.172447616666666,Hotel
15370,L'Choppe, , ,55.946171,-3.211291,Café
15371,Broughton Primary School,Broughton Road,EH7 4LD,55.96523414200299,-3.185920181649404,Elementary School
15372,Bartolinka Tailoring & Repair, , ,55.941586,-3.203385,Clothing Store
15373,Penguin Select, , ,55.940995183127164,-3.203553228679168,Arts & Crafts Store
15374,Smallest Pub In Scotland, , ,55.9476094779387,-3.196898456136663,Bar
15375,Semper Tattoo,7 Grassmarket,EH1 2HY,55.94694900512695,-3.197706222534179,Tattoo Parlor
15376,CC Blooms,23-24 Greenside Pl,EH1 3AA,55.95714046269418,-3.185232948063929,Gay Bar
15377,Margiotta,77 Warrender Park Rd,EH9 1HJ,55.93853949902617,-3.197855485240477,Convenience Store
15378,Virgin Money,15 - 21 Calton Road,EH8 8DL,55.95311342898703,-3.18664938211441,Financial or Legal Service
15379,Pulsant,7 Claylands Road,EH28 8LF,55.929539,-3.409547,Building
15380,Greggs,Pennywell Rd,EH 4 4,55.973462004483515,-3.253412246704101,Bakery
15381,Oxgangs Primary School, , ,55.91437987408631,-3.232261474218821,College & University
15382,Queensferry Primary,Burgess Road,EH30 9NX,55.985575673808924,-3.389215524170215,College Classroom
15383,Jack Wills,63-65 George St,EH2 2JL,55.95315989731265,-3.199739498994677,Clothing Store
15384,Bloomberg Edinburgh office,133 Fountainbridge,EH3 9QG,55.943114,-3.20895,Corporate Amenity
15385,Mathieson's Bakery,Mayfield Rd,EH9,55.93030803627339,-3.17603588104248,Bakery
15386,First XV,6-8 Haymarket Terr,EH12 5JZ,55.9456985677588,-3.217165308425428,Sporting Goods Shop
15387,Morrisons Cafe,Esbank Rd,EH22 1HQ,55.891477,-3.07488,Café
15388,The Place To Eat,"3rd Floor, John Lewis",EH1 3SP,55.95558360382397,-3.187366587771199,Restaurant
15389,Shamoli Thai & Indian Restaurant (Halal),105 High Street,EH1 1SG,55.95042475079053,-3.186007520975165,Thai Restaurant
15390,2.3 22 Buccleuch Place, , ,55.942424,-3.187747,College Classroom
15391,Coro Chocolate Cafe,Tanfield, ,55.96337456838245,-3.20075470353343,Dessert Shop
15392,Melindas Villa, , ,55.96419127152368,-3.244256001985444,Residential Building (Apartment / Condo)
15393,Joanna's Cuisine,42 Dalmeny St.,EH6 8RG,55.96484,-3.17381,Chinese Restaurant
15394,Chez Jules,109 Hanover St,EH1 4DJ,55.95455265211221,-3.197800439398745,French Restaurant
15395,Jungle Cafe,Edinburgh Zoo, ,55.94402412748345,-3.270673682007527,Café
15396,National Museum of Scotland,Chambers St,EH1 1JF,55.947254180629045,-3.189314671482854,Museum
15397,Clarks,Gyle Shopping Centre,EH12 9JT,55.93806873681343,-3.312620444127986,Shoe Store
15398,Tania Guest House, , ,55.934905,-3.175256,Bed & Breakfast
15399,Brunton Terrace, , ,55.95784306526184,-3.173573613166809,Road
15400,The Bike Smith, , ,55.937122,-3.180738,Bike Shop
15401,Jordan Valley,8 Nicolson St.,EH8 9DH,55.94695225231195,-3.185927070151054,Gourmet Shop
15402,University of Edinburgh Visitor Centre,2 Charles Street,EH8 9AD,55.94504428478586,-3.187974906161377,Gift Shop
15403,Istanbul barbers, , ,55.9463752495856,-3.215848753228779,Miscellaneous Shop
15404,Citadel Youth Centre, ,EH6 6JE,55.977215,-3.175979,Adult Education Center
15405,Queen Street Nursery,29 Queen Street,EH2,55.954376741915986,-3.195250021594504,Nursery School
15406,Ola Kala,202 Morrison St, ,55.94670599918548,-3.213562728206797,Greek Restaurant
15407,Orvis,19 Hope Street,EH2 4EL,55.950733,-3.208638,Clothing Store
15408,Carpark Behind Starbucks,2c Colinton Rd.,EH10 5DT,55.948481,-3.203223,Parking
15409,iZettle,102 West Port,EH3 9DN,55.945824,-3.201538,Tech Startup
15410,Celadon 2U,52 Rodney St,EH7 4DX,55.961863696735776,-3.197701918269121,Thai Restaurant
15411,Citylink to Glasgow, , ,55.948299528009095,-3.362988200546604,Moving Target
15412,Polwarth Tavern,35 Polwarth Cres,EH11 1HR,55.9382933715354,-3.218166220015117,Pub
15413,Bus Stop 36236459,117-129 Lauriston Pl,EH 3 9,55.94435719928543,-3.201728261769634,Bus Stop
15414,Hurltec House,Ferry Road,EH6 4NJ,55.97423429260775,-3.186099070691225,Office
15415,PDSA,85 Nicolson Street,EH8 9BZ,55.94600265633561,-3.185367334544613,Thrift / Vintage Store
15416,Mga Academy,207 Balgreen Rd, ,55.93419526932854,-3.245933804783554,Dance Studio
15417,Studio 24,24 Calton Rd.,EH8 8DP,55.95280160757956,-3.179446284477832,Rock Club
15418,Stockbridge, , ,55.95674930391018,-3.223705420253114,Road
15419,Ibis South Bridge,77 South Bridge,EH1 1HN,55.94850225216127,-3.186872933537907,Hotel
15420,145 Morrison Street,145 Morrison Street, ,55.94606162156371,-3.2119476309211,Office
15421,Odyssey Boutique,39-41 William St,EH3 7LW,55.940384660855884,-3.224895049450253,Lingerie Store
15422,Madras Cottage,11 Piershill Place,EH8 7EH,55.955242,-3.147281,Indian Restaurant
15423,Porters Bar, , ,55.955122,-3.14764,Bar
15424,British Heart Foundation,Dalry Rd,E H11,55.94319376161447,-3.217769983912024,Thrift / Vintage Store
15425,Priory Lodge,8 The Loan, ,55.989815451919284,-3.397170784991674,Bed & Breakfast
15426,Toots Play caf,227 Gilberto Road,EH16 5UD,55.92440977557473,-3.161330588523042,Cafeteria
15427,McDonald's,74 Telford Rd.,EH4 2NF,55.96138323625693,-3.242421632704124,Fast Food Restaurant
15428,Royal Prince's Suite,21 Hill Street,EH2 3JZ,55.953308,-3.203158,Residential Building (Apartment / Condo)
15429,Panmure Place,Panmure Place,EH 3 9,55.943056,-3.200365,Building
15430,1 Tanfield,1 Tanfield,EH3 5DA,55.962745627826955,-3.201503046972998,Building
15431,Cramond Gallery Bistro,4-5 Riverside,EH4 6NY,55.97970618286313,-3.300852965631565,Café
15432,Boombarbers, , ,55.958348,-3.2095029999999998,Salon / Barbershop
15433,Croccante Pizza, , ,55.94013595581055,-3.195902585983276,Pizza Place
15434,Barrhead Travel, , ,55.938339,-3.312605,Travel Agency
15435,Search Consultancy,9 St Colme Street,EH3 6AA,55.953235,-3.209244,Building
15436,George Bower,75 Raeburn Pl,EH4 1JG,55.9590113,-3.2133702,Butcher
15437,Magna Hungaria,20 Leopold Place, ,55.95812,-3.1812532,Hungarian Restaurant
15438,Big Wheel Edinburgh, , ,55.95081250342533,-3.211880636559143,Park
15439,Queensferry High Recreation Centre,30 Ashburnham Road,EH30 9JN,55.98573070551238,-3.384909446194346,College Gym
15440,Six By nico,97 Hanover street,EH2 1DJ,55.954674,-3.197742,Scottish Restaurant
15441,Famous Grouse House Festival Bar,George Street, ,55.95258568749057,-3.202586904744575,Whisky Bar
15442,Slateford, , ,55.93373626044132,-3.2414879580802562,Neighborhood
15443,Hibernian clubstore,Albion Place, ,55.96270949227973,-3.165801137555968,Sporting Goods Shop
15444,Subway,21 Raeburn Pl.,EH4 1HU,55.95887048576799,-3.21075439453125,Sandwich Place
15445,Rose Street Takeaway,106A Rose St,EH2 3JF,55.9526118608056,-3.197836875915527,Fast Food Restaurant
15446,Boombarbers, ,EH8 9PS,55.94007,-3.180343,Salon / Barbershop
15447,York House,27 York place,EH 1 3,55.956107271609945,-3.190334055490897,Hotel
15448,Newhaven Church Apartments,9 Craighall Rd,EH6 4ND,55.97982600562029,-3.197405640592072,Residential Building (Apartment / Condo)
15449,L'Escargot Blanc,17 Queensferry Street,EH2 4QW,55.95084554753222,-3.209873885212124,French Restaurant
15450,Pleasance Arthur's Bar,Pleasance, ,55.947672,-3.180535,Bar
15451,Newcraighall Railway Station (NEW),off Newcraighall Rd,EH21 8QT,55.932964335852276,-3.090719245476294,Train Station
15452,Narcissus, , ,55.95832443237305,-3.18965220451355,Flower Shop
15453,Brass & Copper,18 William Street,EH3 7NH,55.94947223678649,-3.212065229662232,Coffee Shop
15454,Netversal,75-85 South Bridge,EH 1 1,55.94829870695349,-3.186850547790527,Electronics Store
15455,South Bridge Bus Stop, ,EH1 1HR,55.94849,-3.1865816,Bus Stop
15456,Bella Italia Edinburgh Northbridge,54-56 Northbridge,EH1 1SB,55.95021436551242,-3.187652011685617,Italian Restaurant
15457,Liberton Golf Club, , ,55.91823197027724,-3.1478121420983642,Golf Course
15458,Dom Kombatanta,11 Drummond Place, ,55.957807,-3.196024,Government Building
15459,Postal Bowling Club,31 Queens Park Avenue,EH8 7EA,55.95649607162068,-3.145973263291044,Athletics & Sports
15460,Vitruv, ,EH3,55.945819,-3.214385,Bistro
15461,Vodafone,117 Princes Street,EH2 3AA,55.95111469565494,-3.202559673559945,Mobile Phone Shop
15462,Taobh Na Pairce, , ,55.97079006631921,-3.179385567006286,Elementary School
15463,Learning Street, , ,55.977276,-3.244688,Student Center
15464,Stanley Road, , ,55.977972,-3.194377,Road
15465,Sony Centre,50 Morningside Road, ,55.93112785655224,-3.217216211171799,Electronics Store
15466,Russia visa center, , ,55.95794621074258,-3.187274483777643,Government Building
15467,Party Planet, , ,55.948922633188644,-3.120407070905802,General Entertainment
15468,Henrick's Bar,3 Barclay Pl.,EH10 4HW,55.94041728863253,-3.203943147450181,Pub
15469,Costa Coffee @ Tesco Caf, , ,55.98347670731114,-3.400933176612575,Coffee Shop
15470,National Museum Shop, ,EH1 1JF,55.947156,-3.189541,Gift Shop
15471,VFS Global Joint Visa Application Centre,1 Rennie's Isle,EH6 6QT,55.97894919483925,-3.171831143812827,General Travel
15472,Owl & Lion gallery,15 Grassmarket,EH1 2HS,55.947009,-3.197236,Art Gallery
15473,Burger King,Gyle Shopping Centre,EH12 9JT,55.93808157387753,-3.314564507910736,Fast Food Restaurant
15474,The Murrays, ,EH1 7 8,55.89671883648125,-3.14843668612322,Neighborhood
15475,EZY242, , ,55.94087600708008,-3.362247943878174,Plane
15476,Galloway Guest House,22 Dean Park Crescent, ,55.9559615,-3.2159965,Boarding House
15477,Bongo Club,66 Cowgate,EH1 1JX,55.9497656156078,-3.179703240181689,Music Venue
15478,Craighall Crescent, , ,55.976918286681475,-3.1984745835837,Garden
15479,Bus Stop 36232842, , ,55.97651981822083,-3.246032101987043,Bus Stop
15480,Natural Foods Etc.,55 Clerk Street,EH8 9JQ,55.941897,-3.181892,Organic Grocery
15481,Famous Five Stand,Easter Road Stadium,EH7 5QG,55.962504432426456,-3.164882895021174,Soccer Stadium
15482,Subway,Gyle Ave.,EH12 9JT,55.93892937224918,-3.316167930390116,Sandwich Place
15483,Grangers, , ,55.96035267750054,-3.259818199586539,Salon / Barbershop
15484,Amber Whisky Bar & Restaurant, , ,55.94852282060096,-3.195691169016871,Restaurant
15485,Scribbler,80A Princes St,EH2 2ER,55.952094956617174,-3.197067315853758,Gift Shop
15486,Thyme Restaurant, ,EH8,55.951332,-3.1836221,Restaurant
15487,Sainsbury's,Unit 9-10 Meadowbank Retail Park,EH7 5TS,55.95848829784737,-3.164499377472203,Supermarket
15488,Edinburgh Dental Studio,6 Randolph Pl,EH3 7TE,55.95135001648066,-3.21023266709609,Dentist's Office
15489,The Counting House,38 West Nicolson St.,EH8 9DD,55.944588318364204,-3.185341402918203,Pub
15490,Forest Centre Plus, , ,55.947356293707415,-3.202551250793214,Art Gallery
15491,Be762 Edinburgh - Southampton, , ,55.947884,-3.361803,Plane
15492,Simpson Loan,Simpson Loan,EH3 9BB,55.943115172066115,-3.194100118166279,Road
15493,Farmfoods,Ferry Road,EH4,55.96750596679739,-3.242125511169433,Grocery Store
15494,Jamie Scotts Mill Shop, , ,55.9493318606486,-3.193202815051818,Accessories Store
15495,Purcell,16 Rutland Square,EH1 2BB,55.948294,-3.209432,Office
15496,Ali Baba Kebab,24 Dalry Rd,EH1 1 2,55.94511643960891,-3.21735826162335,Food
15497,Edinburgh School of Food & Wine,The Coach House,EH29 9EB,55.945477,-3.425138,School
15498,Nordic Affr, , ,55.96242013874701,-3.182919054819034,Food & Drink Shop
15499,Platform 3,Edinburgh Waverley Railway Station (EDB),EH1 1BB,55.952407627588634,-3.187000751495361,Platform
15500,Internet Lounge, , ,55.96572494506836,-3.175714015960693,Internet Cafe
15501,Tom's Office, , ,55.9497,-3.21577,Building
15502,PedalHouse,29A Beaverhall Road,EH7 4JE,55.966011,-3.193498,Cycle Studio
15503,Seventh-day Adventist Church Edinburgh,61A Boswall Parkway,EH5 2BZ,55.97570116071711,-3.228032617088648,Church
15504,SNH, , ,55.941538,-3.270688,Office
15505,Yorkshire Building Society,35-51 Hanover St,EH 2 2,55.95315707,-3.19698639,Bank
15506,Fountainbridge Library,137 Dundee St,EH11 1BG,55.94011561018713,-3.218393325805664,Library
15507,Avanti Pizza,57 Elm Road,EH7 4AQ,55.957935569988145,-3.182017368483189,Pizza Place
15508,The Randolph School Of English,Frederik Street,EH1,55.95425033569336,-3.200901985168457,Language School
15509,Words & Pictures,48 High Street,EH30 9HN,55.98969835599977,-3.393734693527221,Photography Lab
15510,QMU Block H Flat 3/4,Queen Margaret University Drive,EH21 6UD,55.93049622348089,-3.075322792456177,College Residence Hall
15511,Chalmers Centre, , ,55.944872,-3.197696,Doctor's Office
15512,Record Shak,69 Clerk St,EH8 9JH,55.94141348539152,-3.181550502777099,Record Shop
15513,Dundas Parks Golf Club, , ,55.98657363,-3.4040369999999998,Golf Course
15514,West granton Superstore, , ,55.97847575368731,-3.231316059663566,Convenience Store
15515,Chiquito,"Unit A3E, Northern Quarter Redevelopment, Fort Kinnaird",EH15 3RD,55.934893626509925,-3.105635941028595,Mexican Restaurant
15516,511,5-11 Leith St.,EH1 3AT,55.97324467989908,-3.175141553865546,Nightclub
15517,Favers Candy Emporium, , ,55.947331,-3.1961019999999998,Candy Store
15518,Key Player, , ,55.958679,-3.183629,Music Store
15519,Tartan Weaving Mill & Exhibition,57-59 High Street,EH1,55.94897569472493,-3.196148571488192,Tailor Shop
15520,Ann street, , ,55.956252,-3.21281,Other Great Outdoors
15521,Giftshop, , ,55.948767,-3.199631,Miscellaneous Shop
15522,Watchtower Food And Drink, , ,55.948925,-3.206024,Bar
15523,Radisson Blu Hotel,"80 High Street, The Royal Mile",EH1 1TH,55.950040395885864,-3.186825569719076,Hotel
15524,Ashgrove House Hotel,12 Osborne Terrace, ,55.9456602485391,-3.2264667909173292,Hotel
15525,STA Travel,27 Forrest Road,EH1 2QH,55.94592948227185,-3.19135875214954,Travel Agency
15526,Chalmers Hospital,Lauriston Place,EH3 9HQ,55.94445041998565,-3.212414186299356,Hospital
15527,Scotsman Lounge,73 Cockburn Street,EH1 1BU,55.95031992920351,-3.188337864881646,Pub
15528,Gosford House, , ,55.951131079835335,-3.061505186231769,Historic Site
15529,-1 Office, , ,55.94649513491766,-3.209970028644985,Animal Shelter
15530,Charlie Miller,39 Frederick Street,EH2 1EP,55.953309,-3.200619,Salon / Barbershop
15531,Crombies of Edinburgh,97-101 Broughton St,EH1 3RZ,55.95861906805779,-3.19005780781009,Butcher
15532,TK Maxx,Meadowbank Retail Park,EH7 5TS,55.958113427506895,-3.165928484847522,Clothing Store
15533,Silk Nightclub,King's Stable Road, ,55.94732527215913,-3.201051790426043,Nightclub
15534,Buccleuch Place,Buccleuch Place,EH8 9LW,55.94280843835044,-3.186623133651976,General College & University
15535,Kushi's Indian Cuisine, , ,55.956113278092346,-3.185473930320786,Indian Restaurant
15536,Saughton Mill, , ,55.92833709716797,-3.255885124206543,Furniture / Home Store
15537,City Alterations and dry cleaning,123 Hanover Street, ,55.9549825598223,-3.197893821053638,Dry Cleaner
15538,Bonsai Bar Bistro,46 W Richmond St, ,55.94588224484699,-3.182072090209472,Sushi Restaurant
15539,Homemax Furniture Store,Haddinton Place, ,55.960952177646085,-3.181354495574622,Furniture / Home Store
15540,Premier Inn,82 Lauriston Place,EH3 9DG,55.9449912,-3.200214,Hotel
15541,Pig in a Poke,95 Rose St,EH2 3DT,55.952099448312836,-3.201106060600043,BBQ Joint
15542,Port Of Leith,Leith Docks, ,55.9786721466228,-3.169372749017236,Port
15543,Harburn Hobbies,67 Elm Row,EH7 4AQ,55.96069,-3.181781,Hobby Shop
15544,London Road Gardens,London road, ,55.96263100994111,-3.183072845722059,Park
15545,West Port Pads, , ,55.946693578921426,-3.198160648496584,Hostel
15546,Appleton Tower LT 5,Crichton Street, ,55.944241690368585,-3.186496730457436,College Auditorium
15547,Brae House,31 Abbeyhill,EH8 8EJ,55.956660655168236,-3.171823491436486,Hotel
15548,Cash Converters, , ,55.9411567532583,-3.181111213471122,Pawn Shop
15549,Monsoon Kids,Gyle Shopping Centre, ,55.937776,-3.312273,Kids Store
15550,Mandors - The Fabric Store,East Claremont St, ,55.964809039703134,-3.190014416486452,Tailor Shop
15551,Early Learning Centre,St James Centre,EH1 3SS,55.95516423343021,-3.188314713809408,Toy / Game Store
15552,South Queensferry Harbour, , ,55.99113589220838,-3.388841663410718,Harbor / Marina
15553,Robertson Guest House,5 Hartington Gardens,Eh10 4ld,55.937982,-3.210057,Bed & Breakfast
15554,Adam Smith Statue,The Royal Mile, ,55.949792,-3.189993,Monument / Landmark
15555,Cambridge House B&B,8 Cambridge Ave.,EH6 5AP,55.965889964156844,-3.179282646271333,Bed & Breakfast
15556,The Kooples,37A George Street,EH2 2HN,55.95366905082329,-3.198137283325195,Clothing Store
15557,NUS Scotland,1 Papermill Wynd,EH7 4QL,55.965200358169604,-3.185772961565,Non-Profit
15558,Leith FAB Cricket Club,2-14 Gladstone Pl,EH 6 7,55.969996675,-3.158577325,Cricket Ground
15559,The Raeburn,112 Raeburn Place,EH4 1HG,55.95951499504559,-3.214928962169691,Hotel
15560,Polo Deli,Clerk Street, ,55.943286337527596,-3.182990396971569,Gourmet Shop
15561,Edinburgh University Sports Union,48 Pleasance,EH8 9TJ,55.948052398150956,-3.181860297918319,College Administrative Building
15562,Bonar Place bus stop, , ,55.973335,-3.19332,Bus Stop
15563,Pizza Hut Delivery,73 Newington Rd,EH9 1QW,55.93788743019104,-3.1784971,Pizza Place
15564,Scooby Doo's Caf Bar,80 Grassmarket, ,55.947809091576076,-3.195079565048217,Café
15565,vablab, , ,55.949241,-3.182688,Art Gallery
15566,Diet Chef,2 harvest drive,Eh28 8qj,55.93578623799459,-3.39555538808891,Restaurant
15567,Burger Man, , ,55.94328,-3.202332,Turkish Restaurant
15568,Tian Tian Hotpot,"8 Gillespie Place, Morningside",EH10 4HS,55.941026563604815,-3.203596377420444,Chinese Restaurant
15569,Lufthansa Flight LH 965,Edinburgh Airport (EDI), ,55.946744447263505,-3.363428150433247,Plane
15570,The Royal Mile,High St, ,55.950028831947044,-3.188567161560058,Road
15571,The Knight Residence,12 Lauriston Street,EH3 9DJ,55.94561042,-3.2016359,Hotel
15572,Shezan Edinburgh,25 Union Place,EH1 3NQ,55.95745764389756,-3.18526766654404,Indian Restaurant
15573,Tanz,St johns road, ,55.94295144081116,-3.286185,Tanning Salon
15574,craigmillar Park Church, , ,55.93077,-3.171732,Church
15575,Pianodrome,Commercial Street,EH6 6EY,55.976672,-3.172586,Performing Arts Venue
15576,T Ward Shipping, , ,55.97302,-3.166793,Office
15577,Creative MW,100b Constitution St,EH6 6AW,55.973374952067985,-3.168520331382751,Office
15578,ERI - Lauriston building,Lauriston Place, ,55.9445643941361,-3.196773581638566,Hospital
15579,Alanda's Famous Fish& Chips, ,EH8,55.9440254850331,-3.187027358353013,Food Truck
15580,Scotmid Co-operative, , ,55.9675133112983,-3.16952100752149,Grocery Store
15581,Tuk Tuk: Indian Street Food,1 Leven St,EH3 9LH,55.941919713554434,-3.203643827220169,Indian Restaurant
15582,Carpatair, ,EH12 9FS,55.947605,-3.3674102,Plane
15583,Edinburgh Photographic Society,68 Great King Street, ,55.957593,-3.20135,General Entertainment
15584,Westwoods Health Club,Fettes College, ,55.96752050842454,-3.229263673060032,Gym
15585,fun station, ,E H11,55.941003,-3.217019,Arcade
15586,pennywell dental care,1d pennywell gardens,eh4 4ua,55.97232130212572,-3.2607614994049072,Dentist's Office
15587,Lothian & Borders Fire & Rescue HQ, ,EH 1 2,55.94522764040764,-3.198811483435046,Museum
15588,Roomwise Headquarters,"7 Castle Street, 5th floor",EH2 4AH,55.94860775035157,-3.214728823591236,Tech Startup
15589,Hot Head,West Nicholson Street,Eh8 9da,55.94484662021167,-3.184869136489297,Salon / Barbershop
15590,Sal & Pimenta, , ,55.960984,-3.147389,Building
15591,Herbie Of Edinburgh,66 Raeburn  Place,EH4 1HJ,55.9591083,-3.2128305,Cheese Shop
15592,Musselburgh Wagon Coachworks, , ,55.935,-3.06363,Auto Dealership
15593,Crescent Print Edinburgh Ltd,301-303 Cowgate,EH1 1NA,55.949103705282425,-3.184125423431396,Office
15594,Ryman,7-11 Nicolson Street,EH8 9BE,55.94698015873139,-3.185888852877799,Stationery Store
15595,Dean Gardens, , ,55.95608186115607,-3.21087979011699,Park
15596,Scotch Whisky Association,Quartermile One, ,55.943674,-3.193498,Office
15597,Verb,1-44 Bothwell Street,EH7 5YL,55.960247,-3.171231,Tech Startup
15598,Stewart's Melville front lawn,3 Queensferry Road,EH4 3EZ,55.95447393750247,-3.227319717407226,College Quad
15599,Hair Chair, , ,55.989618650996334,-3.397852222054045,Bridal Shop
15600,Varcity, , ,55.96673227476502,-3.232703079770043,Housing Development
15601,Scotstoun Shopping Centre, , ,55.983882,-3.392436,Shopping Mall
15602,Bus Stop 86235892,Gorgie Park Farm, ,55.938869,-3.228638,Bus Stop
15603,Scottish Storytelling Centre,43-45 High St,EH1 1SR,55.950573960277545,-3.184760618322914,Museum
15604,Montgomery Street Apartments, , ,55.959933,-3.180536,Hotel
15605,Pret A Manger,40 North Bridge,EH1 1QG,55.95092039103358,-3.187937949956735,Sandwich Place
15606,The Lane agency, , ,55.969892,-3.225794,Office
15607,KFC,Meadowbank Retail Park,EH7 5TS,55.957450005144295,-3.164662329917166,Fast Food Restaurant
15608,Semichem Corstophine,St Johns Rd,E h12,55.94369921845357,-3.274735499674305,Cosmetics Shop
15609,Fed,2A Forth Street,EH1 3LD,55.95782,-3.188317,Sandwich Place
15610,Tiramisu,46 Easter Road, ,55.958409,-3.171779,Coffee Shop
15611,Albany Hotel,39-43 Albany Street,EH1 3QY,55.957342853899796,-3.190041052891589,Hotel
15612,FanDuel,Level 4,EH3 9EN,55.944555543530306,-3.194949009482739,Tech Startup
15613,Sunset Nails & Beauty,246 Leith Walk, ,55.966301,-3.175498,Health & Beauty Service
15614,International Vodka and Beer Bar, , ,55.95198059082031,-3.202434301376342,Bar
15615,Bank Of Scotland,Newkirkgate Shopping Centre, ,55.97157682560604,-3.171390295028686,Bank
15616,The Olive Branch,91 Broughton St,EH1 3RX,55.9584761583776,-3.1898949119248092,Restaurant
15617,Royal Bank of Scotland,30 Nicolson St.,EH8 9DL,55.94612533903236,-3.185149796529225,Bank
15618,Homebase,Craigleith Shopping Park,EH4 2LN,55.959530676945334,-3.241673723779707,Hardware Store
15619,DoubleTree by Hilton Edinburgh City Centre,34 Bread St,EH3 9AF,55.94577872894517,-3.203122273266884,Hotel
15620,Station Gym, , ,55.956511,-3.166957,Gym
15621,Diablo Loco,74-78 S Clerk St,EH8 9PT,55.939674,-3.1801345,Mexican Restaurant
15622,Home Hardware, , ,55.944144762499995,-3.2161541,Hardware Store
15623,The Victorian Town House,14 Eglinton Crescent, ,55.9487432603386,-3.22073221206665,Bed & Breakfast
15624,The Sir Walter Scott (Wetherspoon),Airside Edinburgh Airport,EH12 9DN,55.94902033946741,-3.3630873062650792,Pub
15625,The 419 Arms, , ,55.958345373230124,-3.200882046818725,Other Nightlife
15626,Portobello Indoor Bowls, ,EH15 1HL,55.95685541,-3.11660944,Bowling Alley
15627,Cafe Rosa,"215 St. Johns Road, Edinburgh",EH12 7UU,55.943058,-3.28656,Café
15628,The Original Raj Hotel,6 West Coates, ,55.945949,-3.229862,Hotel
15629,Jeep's place., , ,55.942039,-3.215678,Residential Building (Apartment / Condo)
15630,Blonde,71-75 St Leonards St,EH8 9QR,55.9425113057175,-3.179191147445042,Restaurant
15631,Edinburgh Central Youth Hostel, , ,55.95980549851177,-3.182991156109167,Assisted Living
15632,Forestry Commission,231 corstorphine road,E h12,55.9416065114502,-3.270782471097781,Government Building
15633,Edinburgh Office Business Centre, , ,55.974631,-3.168222,Office
15634,Moto Musselburgh Services,A720 at the A1 roundabout,EH21 8RE,55.9261998688815,-3.061977574824598,Rest Area
15635,Saborsito,10 Chapel Street, ,55.944475,-3.18663,Burrito Place
15636,Parliament Caf, , ,55.9517999190147,-3.174570771794579,Café
15637,Theosophical Society, , ,55.959816524427815,-3.18379608918476,Performing Arts Venue
15638,Glen Street, , ,55.94380273041497,-3.201498095979903,Road
15639,The Walk,Iona Street, ,55.964088006423914,-3.17567008343022,Music Venue
15640,Kilts and Cashmere,109 High Street EH1 1SG, ,55.95024704993893,-3.187076513920109,Clothing Store
15641,City Nightclub,1a Market St.,EH1 1DE,55.95133597131542,-3.188617767039261,Nightclub
15642,Royal Overseas League Hotel,100 Princes St.,EH2 3AB,55.951533348985585,-3.2000902964831592,Hotel
15643,Homeless World Cup HQ,Easter Road Stadium,EH7 5QY,55.965586,-3.161101,Office
15644,Rob Gauld Pilates, , ,55.94794,-3.211499,Gym / Fitness Center
15645,Bluto's, , ,55.95356197246558,-3.115481489320625,Salon / Barbershop
15646,The Carlton Hotel Bar, , ,55.95068925980267,-3.188083528964406,Hotel Bar
15647,Astonishing Nails,75 Easter Road, ,55.95972198245901,-3.172178540046342,Nail Salon
